County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,LAhalfand10
Ramsey County,1,2194,1010,0,116.0,5.28714676390155,0,1,29.599999999999998,83750.0,898.0,223.0,94.0,1448.0,430.0,179.0,1.0,32.0,104.0,87.0,245.0,125.0,0
Ramsey County,1,1507,569,0,13.0,0.8626410086264101,0,1,31.112398609501703,35615.0,1542.0,573.0,92.0,43.0,1093.0,278.0,0.0,2.0,91.0,24.0,186.0,294.0,0
Ramsey County,1,1671,505,0,8.0,0.47875523638539796,0,1,31.554524361949,43047.0,1014.0,659.0,120.0,467.0,381.0,475.0,0.0,25.0,323.0,544.0,109.0,217.0,0
Ramsey County,1,3884,1214,0,30.0,0.772399588053553,1,1,32.4225865209472,52167.0,2286.0,1323.0,206.0,1771.0,708.0,935.0,0.0,63.0,407.0,420.0,224.0,501.0,1
Ramsey County,1,5764,2394,0,25.0,0.4337265787647467,1,1,32.8870292887029,41828.0,3958.0,1481.0,376.0,2480.0,1682.0,969.0,1.0,74.0,558.0,567.0,411.0,821.0,1
Ramsey County,1,5905,1772,0,4.0,0.06773920406435224,1,1,33.3333333333333,32727.0,3746.0,2067.0,285.0,1610.0,967.0,2552.0,2.0,83.0,691.0,1087.0,404.0,618.0,1
Ramsey County,1,2304,789,0,11.0,0.4774305555555556,0,1,33.3333333333333,39145.0,1607.0,761.0,103.0,884.0,628.0,507.0,0.0,52.0,233.0,312.0,153.0,347.0,0
Ramsey County,1,2365,531,0,809.0,34.20718816067653,0,1,34.7582340574632,47188.0,982.0,508.0,125.0,962.0,732.0,419.0,6.0,59.0,187.0,278.0,113.0,191.0,0
Ramsey County,1,4668,1581,0,13.0,0.27849185946872324,1,1,36.4029317797406,33639.0,3172.0,1512.0,289.0,2111.0,762.0,1139.0,0.0,65.0,591.0,740.0,250.0,550.0,1
Ramsey County,1,3252,1161,0,0.0,0.0,0,1,38.3160621761658,44634.0,2177.0,1055.0,261.0,478.0,2080.0,401.0,0.0,24.0,269.0,201.0,329.0,479.0,0
Ramsey County,1,3078,1291,0,425.0,13.807667316439245,0,1,39.7947548460661,41429.0,1472.0,606.0,223.0,1491.0,1207.0,145.0,4.0,34.0,197.0,154.0,433.0,372.0,0
Ramsey County,1,5877,1807,0,95.0,1.6164709885996258,1,1,42.9524868901955,29772.0,4672.0,2244.0,459.0,1523.0,1328.0,2511.0,0.0,52.0,463.0,517.0,472.0,774.0,1
Ramsey County,1,1599,612,0,113.0,7.066916823014384,0,1,45.177664974619304,27125.0,1184.0,488.0,156.0,319.0,564.0,538.0,0.0,25.0,153.0,156.0,408.0,344.0,0
Ramsey County,1,2584,761,0,25.0,0.9674922600619196,0,1,45.617238860482104,31351.0,2013.0,867.0,141.0,500.0,809.0,1022.0,4.0,23.0,226.0,230.0,228.0,308.0,0
Ramsey County,1,2446,885,0,70.0,2.8618152085036797,1,1,47.9935143899473,31165.0,1820.0,949.0,176.0,501.0,901.0,864.0,0.0,20.0,160.0,169.0,297.0,434.0,1
Red Lake County,0,1868,784,0,0.0,0.0,0,0,7.622601279317701,73977.0,500.0,479.0,307.0,1791.0,2.0,3.0,0.0,45.0,27.0,19.0,33.0,78.0,1
Red Lake County,0,2221,953,0,34.0,1.530841963079694,0,0,11.7254528122021,78605.0,554.0,528.0,394.0,2143.0,6.0,1.0,4.0,7.0,60.0,82.0,53.0,75.0,1
Redwood County,0,3022,1228,0,67.0,2.2170747849106553,0,0,7.66323024054983,73188.0,835.0,698.0,612.0,2953.0,12.0,23.0,1.0,7.0,26.0,38.0,59.0,38.0,1
Redwood County,0,2783,1084,0,33.0,1.185770750988142,0,1,9.00866943083302,65547.0,784.0,774.0,473.0,2296.0,1.0,16.0,1.0,421.0,48.0,60.0,27.0,56.0,0
Redwood County,1,3300,1415,0,147.0,4.454545454545455,0,1,10.4876419505678,66583.0,917.0,778.0,758.0,2952.0,20.0,25.0,0.0,175.0,128.0,82.0,82.0,81.0,1
Redwood County,0,1800,788,0,74.0,4.111111111111112,0,1,13.4897360703812,58565.0,575.0,347.0,469.0,1738.0,6.0,37.0,0.0,5.0,14.0,31.0,41.0,55.0,1
Redwood County,0,2946,1116,0,0.0,0.0,0,0,14.762269938650299,72222.0,836.0,855.0,492.0,2469.0,21.0,394.0,0.0,7.0,55.0,33.0,47.0,52.0,1
Redwood County,1,2208,949,0,52.0,2.355072463768116,0,1,15.1500714626012,50769.0,811.0,565.0,360.0,1897.0,15.0,12.0,0.0,181.0,103.0,91.0,87.0,105.0,1
Renville County,0,1921,779,0,0.0,0.0,0,0,7.2628726287262895,79583.0,472.0,459.0,300.0,1893.0,2.0,3.0,0.0,7.0,16.0,84.0,24.0,46.0,0
Renville County,0,1958,859,0,13.0,0.6639427987742594,0,0,7.70121598147076,85000.0,399.0,410.0,373.0,1902.0,4.0,2.0,2.0,7.0,41.0,66.0,21.0,22.0,0
Renville County,0,2729,1121,0,44.0,1.6123122022718945,0,1,10.5179913009095,62875.0,773.0,681.0,524.0,2574.0,2.0,13.0,2.0,52.0,86.0,290.0,48.0,56.0,0
Renville County,0,2899,1207,0,107.0,3.6909279061745432,0,1,11.0453648915187,67310.0,747.0,656.0,618.0,2715.0,4.0,17.0,1.0,12.0,150.0,191.0,48.0,71.0,1
Renville County,0,3315,1378,0,120.0,3.619909502262444,0,0,11.820182332599801,69250.0,867.0,783.0,627.0,3140.0,30.0,6.0,0.0,11.0,128.0,249.0,116.0,145.0,0
Renville County,0,2908,1220,0,58.0,1.994497936726272,0,0,12.0587068623562,73083.0,786.0,667.0,603.0,2790.0,2.0,13.0,1.0,2.0,100.0,166.0,80.0,83.0,1
Rice County,1,3181,1144,0,1.0,0.03143665513989311,0,0,2.39265814487053,101765.0,407.0,931.0,375.0,3060.0,17.0,46.0,0.0,1.0,57.0,58.0,0.0,24.0,1
Rice County,0,4448,1643,0,8.0,0.1798561151079137,0,0,4.24463715198539,86576.0,610.0,1092.0,574.0,4368.0,5.0,20.0,1.0,6.0,48.0,43.0,16.0,28.0,0
Rice County,1,4854,1005,0,2716.0,55.953852492789444,1,0,4.30446194225722,97552.0,402.0,435.0,517.0,4436.0,70.0,185.0,2.0,3.0,158.0,169.0,120.0,23.0,1
Rice County,0,6614,2340,0,6.0,0.09071666162685213,0,0,4.47803362056788,100820.0,1083.0,1973.0,575.0,6400.0,24.0,53.0,17.0,20.0,100.0,110.0,66.0,125.0,0
Rice County,0,4606,1834,0,21.0,0.4559270516717325,0,0,4.96141124586549,81902.0,797.0,1017.0,715.0,4491.0,11.0,12.0,0.0,2.0,90.0,135.0,30.0,60.0,0
Rice County,0,5314,1949,0,0.0,0.0,0,0,6.05839416058394,108824.0,831.0,1340.0,680.0,5150.0,18.0,64.0,0.0,7.0,75.0,85.0,12.0,50.0,0
Rice County,1,3898,914,0,1827.0,46.87018984094408,0,0,11.1888111888112,81953.0,496.0,427.0,345.0,3327.0,80.0,298.0,1.0,4.0,188.0,185.0,95.0,45.0,1
Rice County,1,5541,2063,0,101.0,1.8227756722613249,1,1,12.5995399044417,65217.0,2136.0,1512.0,779.0,4484.0,211.0,136.0,4.0,29.0,677.0,1149.0,206.0,162.0,1
Rice County,1,7296,2804,0,82.0,1.1239035087719298,1,1,13.424405621962398,63224.0,2848.0,2004.0,1022.0,6422.0,440.0,97.0,5.0,34.0,298.0,455.0,230.0,394.0,1
Rice County,1,3552,1483,0,9.0,0.2533783783783784,0,0,14.568706118355099,75517.0,1182.0,951.0,380.0,3278.0,41.0,80.0,5.0,13.0,135.0,169.0,43.0,161.0,1
Rice County,0,7194,2230,0,2360.0,32.80511537392271,1,0,18.4021922428331,84338.0,1635.0,1376.0,939.0,5632.0,955.0,214.0,4.0,152.0,237.0,678.0,332.0,237.0,0
Rice County,1,3453,1281,0,36.0,1.0425716768027802,0,1,20.7471264367816,61213.0,1416.0,1019.0,353.0,2894.0,156.0,45.0,1.0,3.0,354.0,746.0,272.0,203.0,1
Rice County,1,4191,1625,0,111.0,2.6485325697924123,1,1,22.4895104895105,68917.0,1418.0,1086.0,627.0,3333.0,44.0,64.0,0.0,26.0,724.0,1140.0,144.0,155.0,1
Rock County,1,3965,1614,0,176.0,4.438839848675914,0,0,6.0344827586206895,69900.0,583.0,993.0,899.0,3849.0,25.0,20.0,0.0,5.0,66.0,83.0,30.0,34.0,1
Rock County,0,2490,953,0,0.0,0.0,0,0,6.5359477124183,75625.0,637.0,680.0,354.0,2449.0,4.0,1.0,0.0,8.0,28.0,33.0,10.0,81.0,0
Rock County,0,3232,1351,0,84.0,2.599009900990099,0,1,16.1280393967375,65435.0,1141.0,830.0,582.0,3067.0,30.0,32.0,1.0,21.0,81.0,81.0,61.0,134.0,1
Roseau County,0,2160,885,0,0.0,0.0,0,0,7.395498392282961,73750.0,567.0,540.0,323.0,2109.0,3.0,18.0,2.0,8.0,20.0,13.0,25.0,37.0,1
Roseau County,1,3826,1592,0,93.0,2.430737062205959,0,0,8.70466321243523,82969.0,804.0,1024.0,617.0,3735.0,8.0,24.0,1.0,18.0,40.0,33.0,88.0,84.0,1
Roseau County,0,3755,1452,0,0.0,0.0,0,1,8.980213089802131,67096.0,929.0,997.0,456.0,3652.0,4.0,22.0,0.0,25.0,52.0,27.0,34.0,49.0,1
Roseau County,0,1839,755,0,52.0,2.8276237085372484,0,0,9.0311986863711,69113.0,440.0,444.0,383.0,1801.0,4.0,9.0,0.0,7.0,18.0,15.0,19.0,27.0,1
Roseau County,0,4049,1616,0,46.0,1.1360829834527044,0,1,13.025105642555301,66080.0,1430.0,1099.0,471.0,3470.0,20.0,319.0,0.0,143.0,97.0,28.0,107.0,155.0,0
Scott County,1,4623,1412,0,0.0,0.0,0,0,1.21298608633607,151750.0,187.0,1751.0,177.0,3813.0,64.0,605.0,1.0,9.0,131.0,113.0,15.0,103.0,1
Scott County,1,7952,2571,0,6.0,0.07545271629778671,0,0,1.40133241442683,134216.0,675.0,2611.0,397.0,7118.0,183.0,456.0,1.0,11.0,183.0,133.0,0.0,45.0,1
Scott County,1,2328,791,0,0.0,0.0,0,0,2.13286713286713,127050.0,162.0,725.0,206.0,1988.0,51.0,207.0,1.0,7.0,74.0,36.0,10.0,0.0,1
Scott County,0,10329,3344,0,18.0,0.17426662794074935,0,0,2.32973310720343,132806.0,573.0,3316.0,649.0,9839.0,80.0,174.0,5.0,26.0,205.0,159.0,74.0,40.0,0
Scott County,1,14633,4782,0,78.0,0.5330417549374701,1,0,3.64787261811537,116708.0,1630.0,4988.0,641.0,11561.0,488.0,1818.0,3.0,80.0,683.0,655.0,205.0,100.0,1
Scott County,1,6756,2461,0,40.0,0.5920663114268798,1,0,3.81142254016653,152279.0,765.0,1962.0,648.0,5746.0,83.0,311.0,4.0,261.0,351.0,151.0,146.0,25.0,1
Scott County,1,4980,1708,0,0.0,0.0,0,0,4.1169680646402504,108029.0,456.0,1538.0,305.0,4680.0,54.0,123.0,1.0,23.0,99.0,93.0,0.0,30.0,1
Scott County,0,7580,2524,0,4.0,0.05277044854881266,0,0,4.15731664107712,137250.0,476.0,2201.0,579.0,7304.0,37.0,99.0,0.0,19.0,121.0,61.0,46.0,29.0,0
Scott County,1,10847,3850,0,8.0,0.07375311145938969,1,0,5.09001636661211,98385.0,2470.0,3350.0,597.0,7961.0,561.0,1476.0,2.0,73.0,774.0,855.0,122.0,291.0,1
Scott County,1,2816,860,0,785.0,27.876420454545453,0,1,5.30973451327434,72500.0,412.0,414.0,520.0,2326.0,172.0,61.0,1.0,110.0,146.0,213.0,27.0,42.0,1
Scott County,1,4908,1785,0,13.0,0.26487367563162184,0,0,5.356068204613839,115242.0,657.0,1283.0,495.0,4613.0,49.0,97.0,3.0,39.0,107.0,86.0,27.0,9.0,1
Scott County,0,5928,2166,0,86.0,1.4507422402159245,1,0,5.77936163619461,106955.0,764.0,1777.0,798.0,5728.0,22.0,42.0,3.0,26.0,107.0,125.0,120.0,69.0,0
Scott County,1,8440,2998,0,223.0,2.6421800947867298,1,0,6.54459539279386,92679.0,1352.0,2444.0,950.0,8004.0,81.0,112.0,1.0,22.0,220.0,156.0,128.0,167.0,1
Scott County,1,4444,1571,0,7.0,0.15751575157515751,0,0,6.83388789352444,83892.0,839.0,1249.0,382.0,3663.0,125.0,313.0,0.0,33.0,310.0,350.0,5.0,139.0,1
Scott County,1,7381,2937,0,0.0,0.0,1,0,8.41460365091273,84583.0,1730.0,2015.0,801.0,6806.0,154.0,187.0,0.0,60.0,174.0,168.0,359.0,319.0,1
Scott County,1,2621,1064,0,0.0,0.0,0,0,8.7138167711131,118650.0,504.0,644.0,193.0,2225.0,103.0,177.0,14.0,24.0,78.0,81.0,40.0,48.0,1
Scott County,0,7720,2675,0,13.0,0.1683937823834197,0,0,9.711411806969231,88709.0,1977.0,2443.0,621.0,7229.0,42.0,82.0,6.0,53.0,308.0,411.0,122.0,216.0,0
Scott County,1,1845,781,0,0.0,0.0,0,1,9.89464040311498,71797.0,690.0,475.0,268.0,1336.0,127.0,143.0,49.0,14.0,176.0,180.0,65.0,126.0,0
Scott County,0,2421,791,0,0.0,0.0,0,0,11.777076761303901,96354.0,994.0,756.0,177.0,1805.0,41.0,70.0,0.0,19.0,486.0,585.0,11.0,89.0,0
Scott County,1,7542,2497,0,0.0,0.0,0,0,12.5127032520325,99235.0,1737.0,2262.0,239.0,5760.0,633.0,681.0,2.0,54.0,412.0,375.0,18.0,205.0,1
Scott County,1,3834,1540,0,6.0,0.1564945226917058,1,1,15.5608591885442,54375.0,1687.0,1024.0,373.0,2707.0,226.0,113.0,0.0,109.0,679.0,785.0,132.0,219.0,1
Sherburne County,0,8983,2895,0,60.0,0.6679283090281642,0,0,1.8979333614508602,107925.0,1341.0,3029.0,638.0,8705.0,29.0,52.0,5.0,23.0,169.0,118.0,29.0,80.0,0
Sherburne County,0,7374,2547,0,5.0,0.06780580417683754,0,0,4.22694678575921,96346.0,1394.0,2112.0,568.0,7208.0,8.0,28.0,0.0,28.0,102.0,88.0,47.0,33.0,0
Sherburne County,0,4991,1606,0,4.0,0.08014425966740132,0,0,4.34359174133229,120032.0,693.0,1609.0,310.0,4750.0,51.0,48.0,0.0,21.0,121.0,98.0,42.0,102.0,0
Sherburne County,0,7224,2346,0,0.0,0.0,0,0,4.39057239057239,96719.0,929.0,2310.0,447.0,7011.0,24.0,33.0,0.0,25.0,131.0,105.0,43.0,74.0,0
Sherburne County,0,5929,2203,0,14.0,0.23612750885478156,0,0,5.13535684987695,90927.0,833.0,1433.0,739.0,5842.0,12.0,22.0,0.0,14.0,39.0,41.0,36.0,55.0,0
Sherburne County,0,11300,3739,0,0.0,0.0,0,0,5.40985025534493,96567.0,2010.0,3718.0,585.0,10802.0,83.0,126.0,2.0,67.0,220.0,186.0,67.0,108.0,0
Sherburne County,0,8924,2748,0,8.0,0.08964589870013448,0,0,5.70837642192347,97169.0,1260.0,3178.0,349.0,8481.0,120.0,95.0,0.0,19.0,209.0,163.0,23.0,39.0,0
Sherburne County,0,9292,3352,0,24.0,0.2582866982350409,1,0,7.81525687597301,89347.0,1912.0,2587.0,719.0,8749.0,99.0,81.0,1.0,41.0,321.0,309.0,138.0,257.0,0
Sherburne County,1,11141,4085,0,127.0,1.1399335786733686,1,0,7.98161303802758,84732.0,1637.0,3173.0,1155.0,10353.0,209.0,229.0,2.0,41.0,307.0,288.0,226.0,223.0,1
Sherburne County,1,6193,2190,0,509.0,8.218956886807687,0,0,10.316509837467901,86077.0,1404.0,1551.0,643.0,5736.0,180.0,85.0,5.0,32.0,155.0,330.0,82.0,112.0,1
Sherburne County,1,7148,2501,0,1423.0,19.907666480134303,1,1,25.067257477449,59342.0,2432.0,1077.0,1154.0,5574.0,874.0,332.0,3.0,128.0,237.0,215.0,246.0,255.0,1
Sibley County,0,4305,1661,0,0.0,0.0,0,0,4.26801284993116,83357.0,941.0,1140.0,528.0,4181.0,8.0,19.0,0.0,12.0,85.0,117.0,33.0,92.0,0
Sibley County,0,3308,1342,0,53.0,1.6021765417170497,0,1,6.659656501927801,72500.0,679.0,825.0,618.0,2985.0,14.0,31.0,2.0,4.0,272.0,562.0,62.0,68.0,0
Sibley County,0,3973,1547,0,66.0,1.661213189025925,0,1,6.90543674310745,72806.0,1011.0,1053.0,615.0,3794.0,6.0,22.0,0.0,3.0,148.0,256.0,63.0,98.0,0
Sibley County,0,3640,1484,0,111.0,3.0494505494505493,0,1,11.0808603321536,70298.0,1071.0,885.0,718.0,3470.0,20.0,13.0,0.0,11.0,126.0,163.0,57.0,115.0,0
St. Louis County,1,2825,1091,0,30.0,1.0619469026548671,0,0,2.1615875265769002,131576.0,153.0,723.0,400.0,2676.0,16.0,62.0,5.0,4.0,62.0,35.0,20.0,4.0,1
St. Louis County,0,2910,1249,0,3.0,0.10309278350515465,0,0,4.69387755102041,88125.0,417.0,541.0,501.0,2823.0,13.0,12.0,3.0,16.0,43.0,12.0,21.0,28.0,0
St. Louis County,0,4242,1752,0,69.0,1.6265912305516266,0,0,4.69472147895889,97543.0,744.0,985.0,629.0,4055.0,27.0,39.0,0.0,41.0,80.0,76.0,77.0,44.0,0
St. Louis County,0,1584,635,0,12.0,0.7575757575757576,0,0,4.9044585987261105,83798.0,205.0,347.0,250.0,1527.0,0.0,6.0,2.0,14.0,35.0,10.0,21.0,27.0,0
St. Louis County,0,6198,2421,0,44.0,0.7099064214262665,0,0,5.2954375467464505,86269.0,1123.0,1382.0,772.0,6027.0,21.0,24.0,2.0,50.0,74.0,32.0,42.0,115.0,1
St. Louis County,0,8527,3297,0,109.0,1.2782924827020055,1,0,5.345260172357371,97386.0,1720.0,2099.0,1237.0,8189.0,44.0,90.0,3.0,64.0,137.0,85.0,258.0,170.0,0
St. Louis County,0,3470,1356,0,8.0,0.23054755043227668,0,0,5.748434832100171,84318.0,540.0,745.0,408.0,3364.0,15.0,16.0,1.0,32.0,42.0,22.0,33.0,47.0,0
St. Louis County,1,4428,1703,0,133.0,3.0036133694670277,0,0,5.88372093023256,86378.0,713.0,1051.0,575.0,4192.0,69.0,44.0,3.0,46.0,74.0,63.0,86.0,84.0,1
St. Louis County,0,3676,1379,0,0.0,0.0,0,0,5.94085317979587,93333.0,545.0,1017.0,463.0,3580.0,13.0,8.0,1.0,15.0,59.0,22.0,32.0,74.0,0
St. Louis County,0,7009,2625,0,217.0,3.096019403623912,0,0,5.99443060237432,85744.0,1162.0,1536.0,855.0,6744.0,27.0,20.0,2.0,135.0,81.0,65.0,48.0,132.0,1
St. Louis County,0,2151,919,0,0.0,0.0,0,1,6.3333333333333295,66458.0,551.0,416.0,373.0,2103.0,7.0,3.0,0.0,18.0,20.0,14.0,41.0,45.0,1
St. Louis County,1,1636,754,0,8.0,0.4889975550122249,0,1,6.67498440424205,62128.0,380.0,333.0,368.0,1589.0,8.0,4.0,0.0,18.0,17.0,14.0,14.0,58.0,1
St. Louis County,1,4163,1704,0,167.0,4.011530146528945,0,0,6.843267108167771,76688.0,751.0,806.0,810.0,3951.0,30.0,48.0,1.0,48.0,85.0,62.0,82.0,100.0,1
St. Louis County,0,3521,1541,0,34.0,0.9656347628514627,0,0,7.358156028368789,79773.0,723.0,651.0,638.0,3397.0,7.0,17.0,1.0,55.0,44.0,17.0,89.0,63.0,0
St. Louis County,0,3422,1657,0,0.0,0.0,0,0,7.4718196457326895,76184.0,628.0,522.0,859.0,3320.0,13.0,9.0,0.0,44.0,36.0,17.0,92.0,76.0,0
St. Louis County,0,2017,885,0,5.0,0.2478929102627665,0,1,7.59431651151396,63600.0,418.0,407.0,506.0,1981.0,0.0,0.0,0.0,10.0,26.0,6.0,34.0,32.0,0
St. Louis County,0,3146,1431,0,4.0,0.12714558169103624,0,0,7.96019900497512,78266.0,675.0,497.0,574.0,3075.0,5.0,6.0,0.0,31.0,29.0,5.0,38.0,100.0,1
St. Louis County,0,2966,1309,0,4.0,0.13486176668914363,0,0,8.447160316319199,75179.0,595.0,533.0,511.0,2875.0,3.0,11.0,0.0,30.0,47.0,13.0,32.0,38.0,1
St. Louis County,1,2856,1349,0,9.0,0.31512605042016806,0,1,8.70743034055728,65375.0,927.0,644.0,467.0,2737.0,18.0,17.0,0.0,28.0,56.0,34.0,84.0,123.0,1
St. Louis County,0,1475,707,0,11.0,0.7457627118644068,0,1,9.16609235010338,53594.0,466.0,252.0,462.0,1447.0,0.0,3.0,0.0,5.0,20.0,1.0,38.0,50.0,0
St. Louis County,0,4837,2048,0,26.0,0.5375232582179037,0,0,9.4273127753304,74514.0,1307.0,1016.0,737.0,4683.0,11.0,19.0,2.0,45.0,77.0,43.0,110.0,164.0,0
St. Louis County,1,7521,2917,0,1291.0,17.165270575721316,1,0,9.997155858930599,82083.0,1895.0,1191.0,1689.0,6665.0,316.0,90.0,1.0,199.0,250.0,222.0,391.0,297.0,1
St. Louis County,1,2884,1177,0,96.0,3.3287101248266295,0,0,10.178970917226,71554.0,827.0,616.0,455.0,2789.0,5.0,12.0,0.0,32.0,46.0,36.0,59.0,62.0,1
St. Louis County,1,3422,1277,0,34.0,0.9935710111046172,0,0,10.4486422668241,116450.0,855.0,691.0,434.0,3239.0,22.0,76.0,0.0,21.0,64.0,25.0,12.0,24.0,1
St. Louis County,0,2388,996,0,96.0,4.0201005025125625,0,1,10.5173150919196,65774.0,692.0,556.0,371.0,2282.0,20.0,8.0,0.0,25.0,53.0,22.0,37.0,72.0,0
St. Louis County,1,3450,1677,0,222.0,6.434782608695652,0,1,10.7604922688545,63452.0,1022.0,552.0,790.0,3309.0,33.0,23.0,0.0,26.0,59.0,38.0,110.0,101.0,1
St. Louis County,1,1737,710,0,104.0,5.987334484743812,0,1,11.1678366305041,64583.0,553.0,329.0,337.0,1668.0,7.0,7.0,0.0,31.0,24.0,25.0,59.0,57.0,1
St. Louis County,1,1282,583,0,191.0,14.898595943837753,0,0,11.5068493150685,84318.0,262.0,135.0,432.0,1196.0,26.0,20.0,0.0,12.0,28.0,14.0,39.0,15.0,1
St. Louis County,0,1891,878,0,18.0,0.9518773135906927,0,1,11.7715617715618,65750.0,581.0,348.0,399.0,1842.0,2.0,4.0,0.0,14.0,29.0,21.0,86.0,63.0,0
St. Louis County,0,2396,1028,0,7.0,0.2921535893155259,0,1,11.942809083263201,64517.0,548.0,471.0,443.0,2329.0,2.0,10.0,0.0,17.0,38.0,9.0,20.0,62.0,0
St. Louis County,1,5043,2088,0,99.0,1.9631171921475312,0,0,12.043222003929301,93526.0,1262.0,1142.0,850.0,4866.0,25.0,34.0,0.0,34.0,84.0,27.0,72.0,46.0,1
St. Louis County,0,3315,1283,0,111.0,3.3484162895927603,0,1,12.4388753056235,58750.0,1256.0,803.0,463.0,2764.0,26.0,6.0,12.0,397.0,110.0,28.0,82.0,112.0,1
St. Louis County,1,3960,1858,0,162.0,4.090909090909091,1,0,14.2051557465091,83438.0,866.0,777.0,1016.0,3744.0,46.0,16.0,0.0,55.0,99.0,52.0,222.0,188.0,1
St. Louis County,1,2123,854,0,57.0,2.6848798869524257,0,1,14.726209463051601,59044.0,609.0,577.0,170.0,1857.0,65.0,11.0,1.0,99.0,90.0,47.0,49.0,113.0,1
St. Louis County,1,1450,649,0,3.0,0.20689655172413793,0,1,15.3645833333333,61190.0,486.0,329.0,244.0,1307.0,38.0,5.0,0.0,35.0,65.0,18.0,75.0,89.0,1
St. Louis County,0,1799,835,0,4.0,0.22234574763757642,0,1,15.392725355824998,68125.0,755.0,392.0,321.0,1741.0,4.0,3.0,2.0,18.0,31.0,14.0,32.0,72.0,0
St. Louis County,1,3718,1682,0,114.0,3.066164604626143,0,1,15.8177702320317,58641.0,1580.0,849.0,599.0,3532.0,19.0,12.0,1.0,66.0,88.0,33.0,110.0,202.0,1
St. Louis County,1,2493,1215,0,9.0,0.36101083032490977,1,1,16.078431372549,63667.0,830.0,516.0,440.0,2375.0,19.0,13.0,0.0,22.0,64.0,41.0,91.0,93.0,1
St. Louis County,1,2540,1012,0,66.0,2.5984251968503935,0,1,16.4100486223663,53495.0,1097.0,673.0,254.0,2266.0,47.0,18.0,1.0,65.0,143.0,48.0,77.0,187.0,1
St. Louis County,1,1099,460,0,0.0,0.0,0,1,16.4673413063477,63971.0,387.0,252.0,88.0,976.0,15.0,28.0,0.0,29.0,51.0,13.0,47.0,72.0,1
St. Louis County,1,1436,579,0,4.0,0.2785515320334262,0,1,16.5482954545455,66731.0,484.0,330.0,176.0,1332.0,18.0,4.0,0.0,18.0,64.0,18.0,29.0,85.0,1
St. Louis County,1,3747,1815,0,11.0,0.29356818788364025,0,1,16.621170761298103,55208.0,1074.0,750.0,546.0,3459.0,36.0,40.0,1.0,70.0,141.0,55.0,195.0,298.0,0
St. Louis County,1,2912,1354,0,16.0,0.5494505494505495,0,0,16.8687218565985,77813.0,1032.0,606.0,503.0,2818.0,8.0,7.0,0.0,21.0,58.0,16.0,148.0,169.0,1
St. Louis County,0,3441,1564,0,1.0,0.029061319383900032,0,1,16.9872663234896,60563.0,1234.0,601.0,821.0,2675.0,5.0,8.0,0.0,680.0,73.0,49.0,55.0,106.0,1
St. Louis County,1,3025,1290,0,51.0,1.6859504132231404,1,1,17.453655124169302,45045.0,1236.0,663.0,420.0,2841.0,15.0,13.0,1.0,86.0,69.0,18.0,105.0,275.0,1
St. Louis County,1,1852,810,0,12.0,0.6479481641468683,1,1,19.2361434559851,46250.0,920.0,453.0,251.0,1666.0,34.0,7.0,2.0,53.0,90.0,36.0,129.0,237.0,1
St. Louis County,1,1225,621,0,66.0,5.387755102040816,0,1,20.8029197080292,66364.0,440.0,173.0,99.0,1028.0,68.0,11.0,3.0,36.0,79.0,17.0,46.0,48.0,1
St. Louis County,0,1682,777,0,61.0,3.626634958382877,1,1,21.0858585858586,52500.0,723.0,325.0,411.0,1652.0,4.0,2.0,0.0,8.0,16.0,9.0,99.0,150.0,0
St. Louis County,1,1328,541,0,7.0,0.5271084337349398,0,1,21.3545816733068,116719.0,479.0,203.0,140.0,1259.0,10.0,15.0,0.0,9.0,35.0,18.0,9.0,28.0,1
St. Louis County,1,4976,2256,0,131.0,2.632636655948553,1,1,21.5495867768595,63158.0,2318.0,1111.0,896.0,4751.0,42.0,13.0,0.0,53.0,117.0,69.0,228.0,335.0,1
St. Louis County,1,3737,1621,0,23.0,0.6154669521006154,0,1,22.7869310248534,72337.0,1350.0,573.0,365.0,3425.0,79.0,44.0,1.0,77.0,111.0,44.0,140.0,165.0,1
St. Louis County,1,4339,2007,0,110.0,2.5351463470845816,0,1,22.988004362050198,60805.0,2123.0,930.0,969.0,4164.0,26.0,17.0,0.0,35.0,97.0,19.0,137.0,328.0,1
St. Louis County,1,2234,777,0,61.0,2.730528200537153,0,1,22.999191592562703,78690.0,973.0,371.0,153.0,2030.0,77.0,32.0,3.0,28.0,64.0,29.0,23.0,28.0,1
St. Louis County,1,2244,1181,0,207.0,9.224598930481283,0,1,23.9882983910288,57628.0,820.0,298.0,651.0,2066.0,69.0,11.0,0.0,48.0,50.0,14.0,287.0,312.0,1
St. Louis County,1,5455,1708,0,1355.0,24.839596700274978,0,1,27.1004421983575,77193.0,1847.0,676.0,912.0,5103.0,61.0,150.0,1.0,39.0,101.0,66.0,125.0,19.0,1
St. Louis County,1,3082,1453,0,24.0,0.7787151200519143,1,1,34.4814389590509,35603.0,1877.0,765.0,217.0,2384.0,223.0,36.0,1.0,207.0,231.0,82.0,403.0,538.0,1
